CODE_IRIS_2022,CODE_IRIS_2021,CODE_IRIS_2020,CODE_IRIS_2019,CODE_IRIS_2018,CODE_IRIS_2017,CODE_IRIS_2016,CODE_IRIS_2015,CODE_IRIS_2014,CODE_IRIS_2013,CODE_IRIS_2012,CODE_IRIS_2011,CODE_IRIS_2010,CODE_IRIS_2009,CODE_IRIS_2008,CODE_IRIS_1999
974070501,974070501,974070501,974070501,974070501,974070501,974070501,974070501,974070501,974070501,974070501,974070501,974070501,974070501,974070501,
974070502,974070502,974070502,974070502,974070502,974070502,974070502,974070502,974070502,974070502,974070502,974070502,974070502,974070502,974070502,
974070503,974070503,974070503,974070503,974070503,974070503,974070503,974070503,974070503,974070503,974070503,974070503,974070503,974070503,974070503,
974070504,974070504,974070504,974070504,974070504,974070504,974070504,974070504,974070504,974070504,974070504,974070504,974070504,974070504,974070504,
974070601,974070601,974070601,974070601,974070601,974070601,974070601,974070601,974070601,974070601,974070601,974070601,974070601,974070601,974070601,
974070602,974070602,974070602,974070602,974070602,974070602,974070602,974070602,974070602,974070602,974070602,974070602,974070602,974070602,974070602,
974070701,974070701,974070701,974070701,974070701,974070701,974070701,974070701,974070701,974070701,974070701,974070701,974070701,974070701,974070701,
974070702,974070702,974070702,974070702,974070702,974070702,974070702,974070702,974070702,974070702,974070702,974070702,974070702,974070702,974070702,
974070703,974070703,974070703,974070703,974070703,974070703,974070703,974070703,974070703,974070703,974070703,974070703,974070703,974070703,974070703,
974080101,974080101,974080101,974080101,974080101,974080101,974080101,974080101,974080101,974080101,974080101,974080101,974080101,974080101,974080101,
974080102,974080102,974080102,974080102,974080102,974080102,974080102,974080102,974080102,974080102,974080102,974080102,974080102,974080102,974080102,
974080103,974080103,974080103,974080103,974080103,974080103,974080103,974080103,974080103,974080103,974080103,974080103,974080103,974080103,974080103,
974080201,974080201,974080201,974080201,974080201,974080201,974080201,974080201,974080201,974080201,974080201,974080201,974080201,974080201,974080201,
974080301,974080301,974080301,974080301,974080301,974080301,974080301,974080301,974080301,974080301,974080301,974080301,974080301,974080301,974080301,
974080302,974080302,974080302,974080302,974080302,974080302,974080302,974080302,974080302,974080302,974080302,974080302,974080302,974080302,974080302,
974080303,974080303,974080303,974080303,974080303,974080303,974080303,974080303,974080303,974080303,974080303,974080303,974080303,974080303,974080303,
974080304,974080304,974080304,974080304,974080304,974080304,974080304,974080304,974080304,974080304,974080304,974080304,974080304,974080304,974080304,
974080401,974080401,974080401,974080401,974080401,974080401,974080401,974080401,974080401,974080401,974080401,974080401,974080401,974080401,974080401,
974080501,974080501,974080501,974080501,974080501,974080501,974080501,974080501,974080501,974080501,974080501,974080501,974080501,974080501,974080501,
974080601,974080601,974080601,974080601,974080601,974080601,974080601,974080601,974080601,974080601,974080601,974080601,974080601,974080601,974080601,
974080602,974080602,974080602,974080602,974080602,974080602,974080602,974080602,974080602,974080602,974080602,974080602,974080602,974080602,974080602,
974080701,974080701,974080701,974080701,974080701,974080701,974080701,974080701,974080701,974080701,974080701,974080701,974080701,974080701,974080701,
974090101,974090101,974090101,974090101,974090101,974090101,974090101,974090101,974090101,974090101,974090101,974090101,974090101,974090101,974090101,
974090102,974090102,974090102,974090102,974090102,974090102,974090102,974090102,974090102,974090102,974090102,974090102,974090102,974090102,974090102,
974090103,974090103,974090103,974090103,974090103,974090103,974090103,974090103,974090103,974090103,974090103,974090103,974090103,974090103,974090103,
974090104,974090104,974090104,974090104,974090104,974090104,974090104,974090104,974090104,974090104,974090104,974090104,974090104,974090104,974090104,
974090105,974090105,974090105,974090105,974090105,974090105,974090105,974090105,974090105,974090105,974090105,974090105,974090105,974090105,974090105,
974090201,974090201,974090201,974090201,974090201,974090201,974090201,974090201,974090201,974090201,974090201,974090201,974090201,974090201,974090201,
974090202,974090202,974090202,974090202,974090202,974090202,974090202,974090202,974090202,974090202,974090202,974090202,974090202,974090202,974090202,
974090203,974090203,974090203,974090203,974090203,974090203,974090203,974090203,974090203,974090203,974090203,974090203,974090203,974090203,974090203,
974090301,974090301,974090301,974090301,974090301,974090301,974090301,974090301,974090301,974090301,974090301,974090301,974090301,974090301,974090301,
974090401,974090401,974090401,974090401,974090401,974090401,974090401,974090401,974090401,974090401,974090401,974090401,974090401,974090401,974090401,
974090501,974090501,974090501,974090501,974090501,974090501,974090501,974090501,974090501,974090501,974090501,974090501,974090501,974090501,974090501,
974090601,974090601,974090601,974090601,974090601,974090601,974090601,974090601,974090601,974090601,974090601,974090601,974090601,974090601,974090601,
974090602,974090602,974090602,974090602,974090602,974090602,974090602,974090602,974090602,974090602,974090602,974090602,974090602,974090602,974090602,
974090701,974090701,974090701,974090701,974090701,974090701,974090701,974090701,974090701,974090701,974090701,974090701,974090701,974090701,974090701,
974090801,974090801,974090801,974090801,974090801,974090801,974090801,974090801,974090801,974090801,974090801,974090801,974090801,974090801,974090801,
974100101,974100101,974100101,974100101,974100101,974100101,974100101,974100101,974100101,974100101,974100101,974100101,974100101,974100101,974100101,
974100102,974100102,974100102,974100102,974100102,974100102,974100102,974100102,974100102,974100102,974100102,974100102,974100102,974100102,974100102,
974100103,974100103,974100103,974100103,974100103,974100103,974100103,974100103,974100103,974100103,974100103,974100103,974100103,974100103,974100103,
974100104,974100104,974100104,974100104,974100104,974100104,974100104,974100104,974100104,974100104,974100104,974100104,974100104,974100104,974100104,
974100105,974100105,974100105,974100105,974100105,974100105,974100105,974100105,974100105,974100105,974100105,974100105,974100105,974100105,974100105,
974100106,974100106,974100106,974100106,974100106,974100106,974100106,974100106,974100106,974100106,974100106,974100106,974100106,974100106,974100106,
974100107,974100107,974100107,974100107,974100107,974100107,974100107,974100107,974100107,974100107,974100107,974100107,974100107,974100107,974100107,
974100108,974100108,974100108,974100108,974100108,974100108,974100108,974100108,974100108,974100108,974100108,974100108,974100108,974100108,974100108,
974100109,974100109,974100109,974100109,974100109,974100109,974100109,974100109,974100109,974100109,974100109,974100109,974100109,974100109,974100109,
974100110,974100110,974100110,974100110,974100110,974100110,974100110,974100110,974100110,974100110,974100110,974100110,974100110,974100110,974100110,
974100201,974100201,974100201,974100201,974100201,974100201,974100201,974100201,974100201,974100201,974100201,974100201,974100201,974100201,974100201,
974100202,974100202,974100202,974100202,974100202,974100202,974100202,974100202,974100202,974100202,974100202,974100202,974100202,974100202,974100202,
974100203,974100203,974100203,974100203,974100203,974100203,974100203,974100203,974100203,974100203,974100203,974100203,974100203,974100203,974100203,
974100204,974100204,974100204,974100204,974100204,974100204,974100204,974100204,974100204,974100204,974100204,974100204,974100204,974100204,974100204,
974110101,974110101,974110101,974110101,974110101,974110101,974110101,974110101,974110101,974110101,974110101,974110101,974110101,974110101,974110101,
974110102,974110102,974110102,974110102,974110102,974110102,974110102,974110102,974110102,974110102,974110102,974110102,974110102,974110102,974110102,
974110103,974110103,974110103,974110103,974110103,974110103,974110103,974110103,974110103,974110103,974110103,974110103,974110103,974110103,974110103,
974110104,974110104,974110104,974110104,974110104,974110104,974110104,974110104,974110104,974110104,974110104,974110104,974110104,974110104,974110104,
974110105,974110105,974110105,974110105,974110105,974110105,974110105,974110105,974110105,974110105,974110105,974110105,974110105,974110105,974110105,
974110106,974110106,974110106,974110106,974110106,974110106,974110106,974110106,974110106,974110106,974110106,974110106,974110106,974110106,974110106,
974110107,974110107,974110107,974110107,974110107,974110107,974110107,974110107,974110107,974110107,974110107,974110107,974110107,974110107,974110107,
974110108,974110108,974110108,974110108,974110108,974110108,974110108,974110108,974110108,974110108,974110108,974110108,974110108,974110108,974110108,
974110109,974110109,974110109,974110109,974110109,974110109,974110109,974110109,974110109,974110109,974110109,974110109,974110109,974110109,974110109,
974110110,974110110,974110110,974110110,974110110,974110110,974110110,974110110,974110110,974110110,974110110,974110110,974110110,974110110,974110110,
974110111,974110111,974110111,974110111,974110111,974110111,974110111,974110111,974110111,974110111,974110111,974110111,974110111,974110111,974110111,
974110112,974110112,974110112,974110112,974110112,974110112,974110112,974110112,974110112,974110112,974110112,974110112,974110112,974110112,974110112,
974110113,974110113,974110113,974110113,974110113,974110113,974110113,974110113,974110113,974110113,974110113,974110113,974110113,974110113,974110113,
974110114,974110114,974110114,974110114,974110114,974110114,974110114,974110114,974110114,974110114,974110114,974110114,974110114,974110114,974110114,
974110115,974110115,974110115,974110115,974110115,974110115,974110115,974110115,974110115,974110115,974110115,974110115,974110115,974110115,974110115,
974110116,974110116,974110116,974110116,974110116,974110116,974110116,974110116,974110116,974110116,974110116,974110116,974110116,974110116,974110116,
974110201,974110201,974110201,974110201,974110201,974110201,974110201,974110201,974110201,974110201,974110201,974110201,974110201,974110201,974110201,
974110202,974110202,974110202,974110202,974110202,974110202,974110202,974110202,974110202,974110202,974110202,974110202,974110202,974110202,974110202,
974110203,974110203,974110203,974110203,974110203,974110203,974110203,974110203,974110203,974110203,974110203,974110203,974110203,974110203,974110203,
974110301,974110301,974110301,974110301,974110301,974110301,974110301,974110301,974110301,974110301,974110301,974110301,974110301,974110301,974110301,
974110302,974110302,974110302,974110302,974110302,974110302,974110302,974110302,974110302,974110302,974110302,974110302,974110302,974110302,974110302,
